1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
367	-0.204121	249.949624	0.004352	4.4
368	-0.000000	249.629723	0.000000	4.3
369	-1.461111	249.310911	0.004735	5.4
370	-0.827598	248.993182	0.013007	4.8
371	-1.343718	248.676531	0.021977	4.9
372	-0.693917	248.360952	0.012793	4.9
373	-0.377777	248.046438	0.014315	4.4
374	-0.567616	247.732984	0.009356	5.2
375	-0.237993	247.420584	0.001930	5.3
376	-1.097615	247.109233	0.014815	6.9
377	-0.000000	246.798924	0.000000	5.9
378	-0.584272	246.489652	0.005252	5.9
379	-1.509224	246.181412	0.012727	5.8
380	-0.420099	245.874197	0.012311	4.5
381	-1.227379	245.568002	0.013748	5.0
382	-0.000000	245.262822	0.000000	3.4
383	-0.452093	244.958652	0.005657	5.7
384	-0.034894	244.655485	0.002715	4.8
385	-0.958871	244.353317	0.006918	5.6
386	-1.195339	244.052142	0.016485	4.3
387	-1.045483	243.751955	0.009753	4.1
388	-0.706329	243.452750	0.008548	4.1
389	-0.670501	243.154523	0.013776	4.9
390	-0.796478	242.857268	0.008452	4.4
391	-0.541304	242.560980	0.013750	4.9
392	-1.150925	242.265654	0.016698	5.0
393	-0.464880	241.971285	0.011997	5.7
394	-0.702737	241.677868	0.013512	4.1
395	-1.318685	241.385397	0.024376	4.5
396	-1.442212	241.093869	0.004823	5.2
397	-0.545493	240.803278	0.005204	5.4
398	-0.013962	240.513619	0.002052	5.7
399	-0.765280	240.224887	0.010364	5.1
400	-0.215482	239.937077	0.003365	4.5
401	-0.410067	239.650186	0.012144	5.6
402	-0.504550	239.364207	0.004832	4.6
403	-0.501209	239.079136	0.012842	5.3
404	-1.273647	238.794969	0.010636	4.9
405	-0.881876	238.511701	0.010884	5.0
406	-0.000000	238.229327	0.000000	4.5
407	-0.000001	237.947843	0.000000	4.1
408	-1.161570	237.667244	0.006013	5.1
409	-0.390045	237.387526	0.011318	7.9
410	-0.564800	237.108684	0.011919	6.3
411	-0.396861	236.830714	0.004499	6.8
412	-1.064953	236.553610	0.005224	6.5
413	-0.455201	236.277370	0.003776	5.8
414	-1.127013	236.001989	0.026392	6.4
415	-0.000000	235.727461	0.000000	6.9
416	-0.906719	235.453784	0.008600	6.1
417	-0.885128	235.180952	0.033804	5.1
418	-0.000000	234.908962	0.000000	4.7
419	-0.364241	234.637809	0.008632	5.0
420	-0.609150	234.367488	0.015933	3.9
421	-0.146203	234.097997	0.007128	4.8
422	-0.783530	233.829331	0.009732	5.7
423	-0.954733	233.561485	0.013036	5.8
424	-0.564939	233.294456	0.009262	5.5
425	-0.212424	233.028239	0.003854	5.0
426	-0.000000	232.762831	0.000000	5.0
427	-0.618310	232.498228	0.008339	5.7
428	-0.471022	232.234425	0.017386	6.3
429	-0.280228	231.971419	0.003061	5.0
430	-0.986584	231.709205	0.008562	5.4
431	-0.527285	231.447781	0.011220	5.4
432	-1.178058	231.187141	0.008500	5.2
433	-0.019304	230.927283	0.000468	4.8
434	-0.451985	230.668202	0.012113	4.9
435	-1.320344	230.409895	0.017807	4.8
436	-1.135411	230.152358	0.010168	5.2
437	-0.939273	229.895587	0.007017	5.0
438	-0.000000	229.639578	0.000000	5.7
439	-0.573571	229.384329	0.015563	5.7
440	-0.000000	229.129834	0.000000	5.1
441	-0.675609	228.876091	0.011869	6.3
442	-0.573297	228.623096	0.012214	5.5
443	-0.356742	228.370846	0.008174	6.3
444	-1.355472	228.119336	0.013019	6.2
445	-0.660997	227.868563	0.007598	6.4
446	-0.433100	227.618525	0.008815	6.8
447	-0.329593	227.369216	0.004002	5.7
448	-0.428907	227.120635	0.006171	5.1
449	-0.030424	226.872777	0.002116	5.1
450	-0.000000	226.625638	0.000000	5.0
451	-0.402337	226.379217	0.006822	4.8
452	-1.080645	226.133509	0.015541	4.9
453	-0.243467	225.888510	0.003868	5.2
454	-1.192830	225.644218	0.006495	4.9
455	-0.775571	225.400630	0.010600	5.0
456	-0.119485	225.157741	0.006888	5.1
457	-0.589013	224.915549	0.007330	6.4
458	-0.352458	224.674051	0.007276	5.5
459	-0.000000	224.433242	0.000000	3.6
460	-0.556959	224.193121	0.002441	6.1
461	-0.309699	223.953684	0.007115	5.0
462	-0.314319	223.714927	0.002621	4.8
463	-1.326226	223.476848	0.014629	4.9
464	-0.390169	223.239444	0.010609	5.0
465	-0.440489	223.002710	0.005211	4.9
466	-0.638163	222.766645	0.008126	5.1
467	-1.257967	222.531245	0.020616	4.9
468	-0.795049	222.296508	0.008396	4.8
469	-0.854814	222.062429	0.008479	5.6
470	-0.494641	221.829007	0.005473	4.8
471	-0.227287	221.596238	0.001763	6.0
472	-0.160463	221.364119	0.004206	5.8
473	-0.334985	221.132647	0.005052	5.7
474	-0.000000	220.901820	0.000000	5.5
475	-0.473370	220.671634	0.006067	5.6
476	-1.187286	220.442086	0.016306	6.0
477	-0.684046	220.213174	0.021447	7.0
478	-0.332314	219.984895	0.007299	5.6
479	-0.441697	219.757246	0.010066	5.5
480	-0.692961	219.530224	0.007825	5.1
481	-0.818382	219.303826	0.005700	5.0
482	-0.000000	219.078050	0.000000	4.9
483	-0.002215	218.852893	0.000879	3.5
484	-0.000000	218.628352	0.000000	4.3
485	-0.973441	218.404424	0.014595	5.0
486	-0.806560	218.181106	0.015852	5.0
487	-0.859279	217.958397	0.012795	5.2
488	-0.043259	217.736292	0.001463	4.2
489	-0.524481	217.514790	0.007755	5.9
490	-0.613492	217.293888	0.008771	5.5
491	-1.100042	217.073584	0.013956	5.6
492	-0.000000	216.853873	0.000000	4.5
493	-0.520814	216.634755	0.002856	4.1
494	-1.017906	216.416227	0.011669	5.1
495	-0.000000	216.198285	0.000000	4.6
496	-1.064250	215.980927	0.005085	5.1
497	-1.054032	215.764151	0.015196	4.9
498	-0.000000	215.547955	0.000000	4.1
499	-0.000000	215.332335	0.000000	4.2
500	-0.000348	215.117289	0.000174	3.8
